id,text
2766,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 44 sold_qty: 39 percent_sold: 88.6 price_dropped: True reason: Low sales – EOD markdown
2767,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 59 sold_qty: 46 percent_sold: 78.0 price_dropped: True reason: Low sales – EOD markdown
2768,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 51 sold_qty: 49 percent_sold: 96.1 price_dropped: True reason: Low sales – EOD markdown
2769,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 32 sold_qty: 37 percent_sold: 115.6 price_dropped: True reason: Low sales – EOD markdown
2770,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 42 sold_qty: 31 percent_sold: 73.8 price_dropped: True reason: Low sales – EOD markdown
2771,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 32 sold_qty: 26 percent_sold: 81.2 price_dropped: True reason: Low sales – EOD markdown
2772,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 52 sold_qty: 28 percent_sold: 53.8 price_dropped: True reason: Low sales – EOD markdown
2773,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 49 sold_qty: 33 percent_sold: 67.3 price_dropped: True reason: Low sales – EOD markdown
2774,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 50 sold_qty: 35 percent_sold: 70.0 price_dropped: True reason: Low sales – EOD markdown
2775,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 37 sold_qty: 43 percent_sold: 116.2 price_dropped: True reason: Low sales – EOD markdown
2776,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 41 sold_qty: 36 percent_sold: 87.8 price_dropped: True reason: Low sales – EOD markdown
2777,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 57 sold_qty: 29 percent_sold: 50.9 price_dropped: True reason: Low sales – EOD markdown
2778,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 40 sold_qty: 34 percent_sold: 85.0 price_dropped: True reason: Low sales – EOD markdown
2779,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 45 sold_qty: 25 percent_sold: 55.6 price_dropped: True reason: Low sales – EOD markdown
2780,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 34 sold_qty: 42 percent_sold: 123.5 price_dropped: True reason: Low sales – EOD markdown
2781,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 46 sold_qty: 33 percent_sold: 71.7 price_dropped: True reason: Low sales – EOD markdown
2782,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 49 sold_qty: 43 percent_sold: 87.8 price_dropped: True reason: Low sales – EOD markdown
2783,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 55 sold_qty: 43 percent_sold: 78.2 price_dropped: True reason: Low sales – EOD markdown
2784,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 32 sold_qty: 50 percent_sold: 156.2 price_dropped: True reason: Low sales – EOD markdown
2785,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 35 sold_qty: 38 percent_sold: 108.6 price_dropped: True reason: Low sales – EOD markdown
2786,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 45 sold_qty: 43 percent_sold: 95.6 price_dropped: True reason: Low sales – EOD markdown
2787,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 37 sold_qty: 17 percent_sold: 45.9 price_dropped: True reason: Low sales – EOD markdown
2788,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 45 sold_qty: 31 percent_sold: 68.9 price_dropped: True reason: Low sales – EOD markdown
2789,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 37 sold_qty: 39 percent_sold: 105.4 price_dropped: True reason: Low sales – EOD markdown
2790,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 34 sold_qty: 31 percent_sold: 91.2 price_dropped: True reason: Low sales – EOD markdown
2791,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 31 sold_qty: 39 percent_sold: 125.8 price_dropped: True reason: Low sales – EOD markdown
2792,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 39 sold_qty: 27 percent_sold: 69.2 price_dropped: True reason: Low sales – EOD markdown
2793,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 46 sold_qty: 38 percent_sold: 82.6 price_dropped: True reason: Low sales – EOD markdown
2794,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 35 sold_qty: 47 percent_sold: 134.3 price_dropped: True reason: Low sales – EOD markdown
2795,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 32 sold_qty: 36 percent_sold: 112.5 price_dropped: True reason: Low sales – EOD markdown
2796,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 54 sold_qty: 29 percent_sold: 53.7 price_dropped: True reason: Low sales – EOD markdown
2797,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 43 sold_qty: 48 percent_sold: 111.6 price_dropped: True reason: Low sales – EOD markdown
2798,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 40 sold_qty: 46 percent_sold: 115.0 price_dropped: True reason: Low sales – EOD markdown
2799,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 53 sold_qty: 34 percent_sold: 64.2 price_dropped: True reason: Low sales – EOD markdown
2800,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 37 sold_qty: 38 percent_sold: 102.7 price_dropped: True reason: Low sales – EOD markdown
2801,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 35 sold_qty: 47 percent_sold: 134.3 price_dropped: True reason: Low sales – EOD markdown
2802,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 59 sold_qty: 49 percent_sold: 83.1 price_dropped: True reason: Low sales – EOD markdown
2803,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 34 sold_qty: 30 percent_sold: 88.2 price_dropped: True reason: Low sales – EOD markdown
2804,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 31 sold_qty: 28 percent_sold: 90.3 price_dropped: True reason: Low sales – EOD markdown
2805,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 45 sold_qty: 40 percent_sold: 88.9 price_dropped: True reason: Low sales – EOD markdown
2806,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 38 sold_qty: 30 percent_sold: 78.9 price_dropped: True reason: Low sales – EOD markdown
2807,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 41 sold_qty: 48 percent_sold: 117.1 price_dropped: True reason: Low sales – EOD markdown
2808,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 32 sold_qty: 40 percent_sold: 125.0 price_dropped: True reason: Low sales – EOD markdown
2809,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 60 sold_qty: 48 percent_sold: 80.0 price_dropped: True reason: Low sales – EOD markdown
2810,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 58 sold_qty: 31 percent_sold: 53.4 price_dropped: True reason: Low sales – EOD markdown
2811,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 53 sold_qty: 46 percent_sold: 86.8 price_dropped: True reason: Low sales – EOD markdown
2812,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 54 sold_qty: 35 percent_sold: 64.8 price_dropped: True reason: Low sales – EOD markdown
2813,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 46 sold_qty: 46 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
2814,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 43 sold_qty: 25 percent_sold: 58.1 price_dropped: True reason: Low sales – EOD markdown
2815,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 33 sold_qty: 34 percent_sold: 103.0 price_dropped: True reason: Low sales – EOD markdown
2816,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 38 sold_qty: 49 percent_sold: 128.9 price_dropped: True reason: Low sales – EOD markdown
2817,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 32 sold_qty: 39 percent_sold: 121.9 price_dropped: True reason: Low sales – EOD markdown
2818,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 47 sold_qty: 36 percent_sold: 76.6 price_dropped: True reason: Low sales – EOD markdown
2819,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 50 sold_qty: 41 percent_sold: 82.0 price_dropped: True reason: Low sales – EOD markdown
2820,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 30 sold_qty: 41 percent_sold: 136.7 price_dropped: True reason: Low sales – EOD markdown
2821,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 46 sold_qty: 49 percent_sold: 106.5 price_dropped: True reason: Low sales – EOD markdown
2822,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 45 sold_qty: 49 percent_sold: 108.9 price_dropped: True reason: Low sales – EOD markdown
2823,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 40 sold_qty: 50 percent_sold: 125.0 price_dropped: True reason: Low sales – EOD markdown
2824,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 39 sold_qty: 29 percent_sold: 74.4 price_dropped: True reason: Low sales – EOD markdown
2825,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 53 sold_qty: 33 percent_sold: 62.3 price_dropped: True reason: Low sales – EOD markdown
2826,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 45 sold_qty: 51 percent_sold: 113.3 price_dropped: True reason: Low sales – EOD markdown
2827,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 56 sold_qty: 46 percent_sold: 82.1 price_dropped: True reason: Low sales – EOD markdown
2828,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 34 sold_qty: 46 percent_sold: 135.3 price_dropped: True reason: Low sales – EOD markdown
2829,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 46 sold_qty: 36 percent_sold: 78.3 price_dropped: True reason: Low sales – EOD markdown
2830,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 34 sold_qty: 33 percent_sold: 97.1 price_dropped: True reason: Low sales – EOD markdown
2831,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 51 sold_qty: 34 percent_sold: 66.7 price_dropped: True reason: Low sales – EOD markdown
2832,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 30 sold_qty: 46 percent_sold: 153.3 price_dropped: True reason: Low sales – EOD markdown
2833,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 54 sold_qty: 45 percent_sold: 83.3 price_dropped: True reason: Low sales – EOD markdown
2834,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 44 sold_qty: 37 percent_sold: 84.1 price_dropped: True reason: Low sales – EOD markdown
2835,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 41 sold_qty: 41 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
2836,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 56 sold_qty: 28 percent_sold: 50.0 price_dropped: True reason: Low sales – EOD markdown
2837,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 43 sold_qty: 30 percent_sold: 69.8 price_dropped: True reason: Low sales – EOD markdown
2838,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 49 sold_qty: 37 percent_sold: 75.5 price_dropped: True reason: Low sales – EOD markdown
2839,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 47 sold_qty: 32 percent_sold: 68.1 price_dropped: True reason: Low sales – EOD markdown
2840,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 42 sold_qty: 46 percent_sold: 109.5 price_dropped: True reason: Low sales – EOD markdown
2841,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 56 sold_qty: 25 percent_sold: 44.6 price_dropped: True reason: Low sales – EOD markdown
2842,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 49 sold_qty: 36 percent_sold: 73.5 price_dropped: True reason: Low sales – EOD markdown
2843,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 53 sold_qty: 34 percent_sold: 64.2 price_dropped: True reason: Low sales – EOD markdown
2844,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 34 sold_qty: 37 percent_sold: 108.8 price_dropped: True reason: Low sales – EOD markdown
2845,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 36 sold_qty: 30 percent_sold: 83.3 price_dropped: True reason: Low sales – EOD markdown
2846,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 37 sold_qty: 31 percent_sold: 83.8 price_dropped: True reason: Low sales – EOD markdown
2847,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 38 sold_qty: 44 percent_sold: 115.8 price_dropped: True reason: Low sales – EOD markdown
2848,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 36 sold_qty: 34 percent_sold: 94.4 price_dropped: True reason: Low sales – EOD markdown
2849,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 45 sold_qty: 45 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
2850,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 48 sold_qty: 48 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
2851,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 39 sold_qty: 26 percent_sold: 66.7 price_dropped: True reason: Low sales – EOD markdown
2852,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 55 sold_qty: 42 percent_sold: 76.4 price_dropped: True reason: Low sales – EOD markdown
2853,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 31 sold_qty: 32 percent_sold: 103.2 price_dropped: True reason: Low sales – EOD markdown
2854,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 31 sold_qty: 47 percent_sold: 151.6 price_dropped: True reason: Low sales – EOD markdown
2855,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 47 sold_qty: 49 percent_sold: 104.3 price_dropped: True reason: Low sales – EOD markdown
2856,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 42 sold_qty: 34 percent_sold: 81.0 price_dropped: True reason: Low sales – EOD markdown
2857,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 54 sold_qty: 32 percent_sold: 59.3 price_dropped: True reason: Low sales – EOD markdown
2858,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 59 sold_qty: 38 percent_sold: 64.4 price_dropped: True reason: Low sales – EOD markdown
2859,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 32 sold_qty: 48 percent_sold: 150.0 price_dropped: True reason: Low sales – EOD markdown
2860,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 51 sold_qty: 37 percent_sold: 72.5 price_dropped: True reason: Low sales – EOD markdown
2861,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 56 sold_qty: 30 percent_sold: 53.6 price_dropped: True reason: Low sales – EOD markdown
2862,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 48 sold_qty: 34 percent_sold: 70.8 price_dropped: True reason: Low sales – EOD markdown
2863,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 50 sold_qty: 48 percent_sold: 96.0 price_dropped: True reason: Low sales – EOD markdown
