date,restaurant_id,dish_id,dish_name,order_type,quantity,unit_price,sales
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,18,13.16,230.04
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,6,10.74,87.06
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,16,17.04,201.12
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,12,8.79,169.68
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,16,13.79,139.36
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,18,14.82,250.74
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,7,14.51,78.33
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,14,15.07,212.8
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,5,16.15,89.15
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,5,12.96,58.75
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,14,13.66,204.26
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,17,9.98,194.99
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,17,13.05,255.68
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,18,9.25,156.78
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,5,16.12,85.6
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,16,8.73,252.96
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,13,13.52,200.2
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,10,9.63,117.1
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,15,11.37,149.4
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,11,15.08,169.62
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,7,11.51,62.72
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,18,10.08,268.02
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,8,17.21,120.32
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,8,8.26,96.88
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,14,11.43,206.22
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,18,10.29,280.08
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,5,17.43,56.75
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,5,10.52,64.55
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,20,16.83,341.2
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,12,10.61,146.4
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,20,16.43,317.4
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,19,16.68,334.02
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,11,16.84,178.86
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,10,10.16,162.6
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,8,9.4,70.4
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,12,11.53,199.32
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,19,15.42,313.88
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,15,16.77,263.1
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,7,17.03,86.87
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,15,17.48,183.45
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,20,16.91,203.4
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,14,14.06,245.56
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,12,17.91,108.6
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,5,17.96,65.2
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,12,8.54,147.84
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,15,15.81,207.15
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,13,14.73,107.38
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,8,13.09,65.52
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,18,10.98,315.36
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,7,14.78,120.26
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,7,13.01,77.35
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,13,8.24,115.31
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,6,9.35,63.72
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,7,12.25,94.5
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,19,14.42,272.08
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,10,15.59,108.2
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,20,16.62,330.8
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,11,14.65,193.93
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,13,9.88,144.43
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,13,10.13,130.65
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,14,9.3,118.02
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,16,8.66,135.2
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,14,16.43,112.28
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,5,14.29,45.55
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,8,10.34,93.28
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,19,13.71,177.27
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,20,15.6,359.8
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,9,14.79,125.73
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,18,15.55,323.28
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,19,9.3,168.15
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,17,15.95,149.09
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,20,15.15,341.2
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,19,12.91,242.44
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,19,17.18,316.35
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,20,12.65,175.2
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,11,14.06,97.24
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,12,14.15,173.16
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,10,8.42,130.7
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,12,8.39,139.32
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,13,11.19,200.07
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,7,14.45,111.3
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,12,10.81,160.68
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,5,12.99,88.7
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,17,15.79,259.76
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,6,10.48,86.04
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,8,11.48,102.72
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,15,14.2,256.05
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,8,15.67,107.12
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,15,10.38,178.65
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,6,11.62,64.74
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,14,14.01,219.38
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,10,12.48,147.4
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,13,8.31,157.43
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,15,16.47,254.4
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,5,9.4,42.75
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,7,15.68,69.79
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,13,9.86,193.31
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,16,11.59,231.84
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,15,15.56,221.1
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,13,10.82,202.67
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,6,12.5,104.34
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,18,12.56,269.82
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,10,14.44,169.7
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,9,17.75,143.91
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,6,15.4,75.36
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,9,14.79,72.81
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,13,8.22,202.28
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,20,15.6,173.6
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,8,15.82,87.6
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,8,14.88,93.36
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,5,16.93,53.95
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,5,17.53,89.3
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,18,12.09,158.76
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,13,17.51,123.37
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,18,9.26,196.56
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,20,8.59,211.8
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,18,12.7,164.7
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,5,17.8,65.1
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,19,15.79,195.89
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,15,12.63,127.05
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,14,14.6,143.36
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,5,12.64,46.75
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,17,14.59,267.41
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,20,14.57,211.2
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,6,15.55,86.34
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,13,15.98,133.64
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,8,16.03,99.36
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,9,10.61,147.69
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,14,12.67,151.62
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,8,9.05,138.8
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,11,8.59,144.32
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,14,10.45,146.58
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,13,17.22,193.57
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,16,8.97,253.92
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,19,11.67,167.39
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,20,8.57,209.2
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,12,17.04,151.2
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,9,11.54,106.29
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,20,10.96,354.6
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,15,10.1,140.7
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,9,10.06,78.57
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,15,10.58,215.55
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,8,13.92,137.6
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,9,8.28,73.08
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,8,10.48,96.16
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,11,8.53,91.63
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,9,9.77,160.02
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,14,10.65,202.58
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,18,15.84,222.84
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,12,15.48,139.92
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,11,13.61,161.7
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,15,15.75,138
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,18,9.09,267.3
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,14,10.7,131.88
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,7,13.34,115.57
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,15,10.1,234.45
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,15,13.35,143.1
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,9,15.2,128.25
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,8,10.7,112.96
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,14,17.67,137.62
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,11,9.34,126.17
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,12,16.25,157.32
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,11,17.49,169.07
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,15,16.76,145.65
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,5,11.36,86.3
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,20,11.16,334.6
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,7,13.86,117.81
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,19,16.08,220.59
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,14,17.12,162.12
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,13,15.04,165.49
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,20,10.53,315.8
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,13,13.65,138.45
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,12,8.34,147.24
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,6,8.49,48.54
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,9,11.9,121.14
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,9,17.6,132.48
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,16,16.02,207.52
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,12,15.85,193.92
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,16,17.03,266.4
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,17,8.21,153.17
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,8,8.22,131.68
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,5,12.68,83
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,16,15.31,224.48
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,6,8.93,74.04
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,12,9.41,171.84
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,19,8.31,259.16
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,17,17.52,197.37
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,8,15.07,87.76
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,17,15.74,173.06
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,16,8.59,260
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,14,10.47,200.9
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,13,17.48,225.94
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,19,13.57,219.83
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,12,12.27,190.32
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,13,13.7,198.38
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,15,17.26,165.9
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,16,15.11,184.64
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,8,9.73,122
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,8,12.93,133.92
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,9,12.39,81.54
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,9,16.5,155.88
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,13,17.02,124.93
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,11,11.94,161.26
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,20,11.87,252.4
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,13,15.1,203.58
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,13,17.78,140.14
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,17,11.36,198.39
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,7,9.63,82.46
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,7,17.57,123.55
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,5,17.38,75.35
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,9,13.32,126.27
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,6,12.77,87
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,15,13.88,145.5
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,9,12.42,155.79
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,18,12.9,287.1
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,11,14.25,122.98
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,13,10.17,201.76
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,19,9.94,301.72
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,19,13.2,193.04
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,18,15.7,248.04
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,7,16.25,80.15
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,5,9.38,40.05
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,19,15.57,164.92
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,11,16.94,156.97
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,17,17.56,232.73
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,17,17.71,293.42
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,15,10.17,194.55
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,16,12.76,145.76
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,5,11.56,40.2
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,11,8.65,137.83
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,16,8.52,227.68
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,12,12.67,198
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,12,9.05,111.6
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,11,16.89,118.25
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,7,15.42,92.19
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,6,16.94,94.02
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,19,14.7,341.62
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,5,13.25,60.6
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,5,8,42.95
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,10,8.28,145.5
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,20,8.85,191.4
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,8,13.22,131.6
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,16,9.8,223.36
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,15,13.7,235.8
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,9,10.35,78.75
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,19,17.46,173.85
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,16,12.45,227.36
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,11,9.67,89.54
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,6,15.94,99.84
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,14,17.39,177.1
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,5,9.69,79.75
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,8,17.47,138.64
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,6,12.44,85.5
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,18,12.94,207
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,20,11.25,296.6
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,15,17.49,120.75
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,15,13.75,134.55
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,6,10.97,97.74
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,19,9.76,199.12
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,18,14.22,265.86
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,19,9.78,233.51
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,15,9.04,256.65
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,14,15.67,130.76
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,12,14.51,128.4
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,15,17.13,222.3
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,13,17.07,122.98
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,17,10.61,168.81
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,14,14.05,140.14
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,14,9.07,221.76
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,17,12.49,300.73
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,19,13.56,281.01
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,18,13.64,276.48
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,16,13.33,199.52
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,7,17.58,62.02
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,17,14.46,295.29
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,9,17.78,98.1
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,7,13.04,99.75
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,19,13.38,321.67
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,19,12.73,165.68
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,10,10.79,101.3
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,8,12.31,85.28
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,9,17.26,95.31
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,12,17.87,148.68
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,5,10.7,40.15
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,20,14.28,200.2
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,16,8.68,209.44
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,19,11.73,301.34
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,18,17,306.54
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,9,15.57,147.06
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,12,14.68,209.88
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,20,17.53,352.8
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,20,9.18,232.8
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,20,17.9,357.8
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,12,8.05,162.36
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,15,12.58,195.9
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,16,15.88,146.4
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,9,15.06,88.38
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,17,11.81,137.19
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,5,16.75,56.7
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,11,12.07,154.66
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,11,8.31,187.22
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,13,8.73,222.3
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,17,11.38,168.13
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,15,12.34,260.4
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,13,14.17,192.4
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,19,16.66,304.57
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,5,15.36,80.05
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,18,8.44,233.82
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,17,8.99,183.26
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,12,10.48,149.4
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,6,15.84,91.98
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,20,17.92,338.4
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,14,9.97,190.4
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,7,14.6,100.59
